ID,name_lat,alts,name_cz,name_sk,Nazev_lidovy,Celed,Vyznam,Obrazek,Botanik_char,Oblast,Narok_char,Sklizen_uprava,Uziti,Uzitek,Typ,Barva,Temp
198,Angelica sylvestris L. ,,děhel lesní,Angelika lesná,,Apiaceae,0,,,,,,,,,#ffffff,Apiaceae
199,Angelica sylvestris subsp. montana (Brot.) Arcang.,Syn.: Angelica sylvestris var. elatior Wahlenb.,děhel lesní horský,,,Apiaceae,0,,,,,,,,,,Apiaceae
200,Angelica sylvestris subsp. sylvestris,,děhel lesní pravý,,,Apiaceae,0,,,,,,,,,,Apiaceae
201,Anoda cristata (L.) Schltdl.,,anoda hřebenitá,,,Malvaceae,0,,,,,,,,,,Malvaceae
202,Antennaria dioica (L.) Gaertn.,,kociánek dvoudomý,Plešivec dvojdomý,,Asteraceae,0,,,,,,,,,#990000,Asteraceae
203,Anthemis arvensis L.,,rmen rolní,,,Asteraceae,0,,,,,,,,,,Asteraceae
204,Anthemis austriaca Jacq.,Syn.: Cota austriaca (Jacq.) Sch. Bip.,rmen rakouský,,marunek rakouský,Asteraceae,0,,,,,,,,,,Asteraceae
205,Anthemis cotula L.,Syn.: Maruta cotula (L.) DC.,rmen smrdutý,,,Asteraceae,0,,,,,,,,,,Asteraceae
206,Anthemis cretica subsp. columnae (Ten.) Franzén,"Syn.: Anthemis cretica subsp. cretica auct., A. montana L.",rmen krétský horský,,,Asteraceae,0,,,,,,,,,,Asteraceae
207,Anthemis ruthenica M. Bieb.,,rmen rusínský,,rmen ukrajinský,Asteraceae,0,,,,,,,,,,Asteraceae
208,Anthemis tinctoria L,Syn.: Cota tinctoria (L.) J. Gay,rmen barvířský,,marunek barvířský,Asteraceae,0,,,,,,,,,,Asteraceae
209,Anthemis tinctoria subsp. subtinctoria (Dobrocz.) Smejkal Syn.: Cota tinctoria subsp. subtinctoria (Dobrocz.) Holub ,,rmen barvířský nepravý,,,Asteraceae,0,,,,,,,,,,Asteraceae
210,Anthemis tinctoria subsp. tinctoria,Syn.: Cota tinctoria subsp. tinctoria ,rmen barvířský pravý,,,Asteraceae,0,,,,,,,,,,Asteraceae
211,Anthericum ramosum L.,,bělozářka větevnatá,,,Asparagaceae,0,,,,,,,,,,Asparagaceae
212,Anthoxanthum alpinum Á. Löve et D. Löve,,tomka alpská,,,Poaceae,0,,,,,,,,,,Poaceae
213,Anthoxanthum aristatum Boiss.,Syn.: Anthoxanthum puelii Lecoq et Lamotte,tomka osinatá,,,Poaceae,0,,,,,,,,,,Poaceae
214,Anthoxanthum odoratum L. ,,tomka vonná,,,Poaceae,0,,,,,,,,,,Poaceae
215,Anthriscus caucalis M. Bieb. ,Syn.: Anrthriscus vulgaris Pers.,kerblík obecný,,,Apiaceae,0,,,,,,,,,,Apiaceae
216,Anthriscus cerefolium (L.) Hoffm. ,,kerblík třebule,,,Apiaceae,0,,,,,,,,,,Apiaceae
217,Anthriscus cerefolium subsp. trichosperma (Schult.) Arcang. ,"Syn.: Anthriscus cerefolium var. longirostris Bertol., A.c. var. trichocarpus Neilr., A. longirostris (Bertol.) Cannon",kerblík třebule štětinoplodý,,,Apiaceae,0,,,,,,,,,,Apiaceae
218,Anthriscus nitida (Wahlenb.) Hazsl. ,,kerblík lesklý,,,Apiaceae,0,,,,,,,,,,Apiaceae
219,Anthriscus sylvestris (L.) Hoffm. ,,kerblík lesní,,,Apiaceae,0,,,,,,,,,,Apiaceae
220,Anthyllis vulneraria L. ,,úročník bolhoj,Bôľhoj lekársky,,Fabaceae,0,,,,,,,,,#ffd700,Fabaceae
221,Anthyllis vulneraria subsp. carpatica (Pant.) Nyman ,,úročník bolhoj karpatský,,,Fabaceae,0,,,,,,,,,,Fabaceae
222,Anthyllis vulneraria subsp. polyphylla (Ser.) Nyman ,,úročník bolhoj mnoholistý,,,Fabaceae,0,,,,,,,,,,Fabaceae
223,Anthyllis vulneraria subsp. pseudovulneraria (Sag.) J. Duvign. ,,úročník bolhoj obecný,,,Fabaceae,0,,,,,,,,,,Fabaceae
224,Antirrhinum majus L.,,hledík větší,,,Plantaginaceae,0,,,,,,,,,,Plantaginaceae
225,Apera interrupta (L.) P. Beauv.,,chundelka přetrhovaná,,,Poaceae,0,,,,,,,,,,Poaceae
226,Apera spica-venti (L.) P. Beauv.,,chundelka metlice,,,Poaceae,0,,,,,,,,,,Poaceae
227,Aphanes australis Rydb. ,Syn.: Aphanes microcarpa auct.,nepatrnec drobnoplodý (nepatrnec pískomilný),,,Rosaceae,0,,,,,,,,,,Rosaceae
228,Apium graveolens L. ,,miřík celer,Zeler voňavý,,Apiaceae,0,,,,,,,,,#ffffff,Apiaceae
229,Aposeris foetida (L.) Less.,,razilka smrdutá,,,Asteraceae,0,,,,,,,,,,Asteraceae
230,Aquilegia atrata W.D.J. Koch,,orlíček černofialový,,,Ranunculaceae,0,,,,,,,,,,Ranunculaceae
231,Aquilegia vulgaris L.,,orlíček obecný,,,Ranunculaceae,0,,,,,,,,,,Ranunculaceae
232,Arabidopsis thaliana (L.) Heynh.,,huseníček rolní,,,Brassicaceae,0,,,,,,,,,,Brassicaceae
233,Arabis alpina L.,,huseník alpský,,,Brassicaceae,0,,,,,,,,,,Brassicaceae
234,Arabis glabra (L.) Bernh.,Syn.: Turritis glabra L.,huseník lysý,,strmobýl lysý,Brassicaceae,0,,,,,,,,,,Brassicaceae
235,Arabis hirsuta (L.) Scop. s.str.,,huseník chlupatý,,,Brassicaceae,0,,,,,,,,,,Brassicaceae
236,Arabis nemorensis (Hoffm.) W.D.J. Koch,Syn.: Arabis planisiliqua auct. ,huseník hajní,,,Brassicaceae,0,,,,,,,,,,Brassicaceae
237,Arabis pauciflora (Grimm) Garcke,"Syn.: Arabis brassica (Leers) Rauschert, Fourraea alpina (L.) Greuter et Burdet",huseník chudokvětý,,husečník chudokvětý,Brassicaceae,0,,,,,,,,,,Brassicaceae
238,Arabis procurrens Waldst. et Kit.,,huseník výběžkatý,,,Brassicaceae,0,,,,,,,,,,Brassicaceae
239,Arabis sagittata (Bertol.) DC.,,huseník střelovitý,,,Brassicaceae,0,,,,,,,,,,Brassicaceae
240,Arabis turrita L.,,huseník převislý,,,Brassicaceae,0,,,,,,,,,,Brassicaceae
241,Arctium lappa L.,,lopuch větší,,,Asteraceae,0,,,,,,,,,,Asteraceae
242,Arctium minus (Hill) Bernh.,,lopuch menší,,,Asteraceae,0,,,,,,,,,,Asteraceae
243,Arctium nemorosum Lej.,,lopuch hajní,,,Asteraceae,0,,,,,,,,,,Asteraceae
244,Arctium pubens Bab.,,lopuch pýřitý,,,Asteraceae,0,,,,,,,,,,Asteraceae
245,Arctostaphylos uva-ursi (L.) Spreng.,,medvědice lékařská,Medvedica lekárska,"hrozník, kostrounek, medvědice léčivá, nedvědice, tolokněnka, tolotěnka",Ericaceae,1,,,,,,,,,#ffffff,Ericaceae
246,Aremonia agrimonoides (L.) DC. ,,řepíček řepíkovitý,,řepíček mochnovitý,Rosaceae,0,,,,,,,,,,Rosaceae
247,Arenaria grandiflora L.,Syn.: Czernohorskya grandiflora (L.) Á. Löve et D. Löve ,písečnice velkokvětá,,skalnatka velkokvětá,Caryophyllaceae,0,,,,,,,,,,Caryophyllaceae
248,Arenaria leptoclados (Rchb.) Guss. (A. serpyllifolia agg.),,písečnice tenkovětvá,,,Caryophyllaceae,0,,,,,,,,,,Caryophyllaceae
249,Arenaria martrinii Tzvelev ,Syn.: Arenaria patula Martrin-Donos,písečnice rozkladitá,,,Caryophyllaceae,0,,,,,,,,,,Caryophyllaceae
250,Arenaria serpyllifolia L. s.str. (A. serpyllifolia agg.),,písečnice douškolistá,,,Caryophyllaceae,0,,,,,,,,,,Caryophyllaceae
251,Argemone mexicana L.,,pleskanka mexická,,,Papaveraceae,0,,,,,,,,,,Papaveraceae
252,Argyranthemum frutescens (L.) Sch. Bip.,,kopretinovec dřevnatý,,,Asteraceae,0,,,,,,,,,,Asteraceae
253,Aristolochia clematitis L.,,podražec křovištní,,,Aristolochiaceae,0,,,,,,,,,,Aristolochiaceae
254,Aristolochia durior Hill,,podražec velkolistý,,,Aristolochiaceae,0,,,,,,,,,,Aristolochiaceae
255,Armeria maritima (Mill.) Willd.,,trávnička přímořská,,,Plumbaginaceae,0,,,,,,,,,,Plumbaginaceae
256,Armeria vulgaris Willd.,Syn.: Armeria elongata (Hoffm.) K. Koch,trávnička obecná,,,Plumbaginaceae,0,,,,,,,,,,Plumbaginaceae
257,Armeria vulgaris subsp. serpentini (Gauckler) Holub,,trávnička obecná hadcová,,,Plumbaginaceae,0,,,,,,,,,,Plumbaginaceae
258,Armeria vulgaris subsp. vulgaris,,trávnička obecná pravá,,,Plumbaginaceae,0,,,,,,,,,,Plumbaginaceae
259,"Armoracia rusticana P. Gaertn., B. Mey. et Scherb.",,křen selský,Chren dedinský,,Brassicaceae,1,,,,,,,,,#ffffff,Brassicaceae
260,Arnica montana L.,,prha arnika,,prha chlumní,Asteraceae,1,,,,kyselé půdy,květenství,farmacie,,,,Asteraceae
261,Arnoseris minima (L.) Schweigg. et Körte,,písečnatka nejmenší,,,Asteraceae,0,,,,,,,,,,Asteraceae
262,Aronia melanocarpa (Michx.) Elliott (s.l.),,temnoplodec černoplodý,,černý jeřáb,Rosaceae,0,,,,,,,,,,Rosaceae
263,Arrhenatherum elatius (L.) J. Presl et C. Presl,,ovsík vyvýšený,,,Poaceae,0,,,,,,,,,,Poaceae
264,Arrhenatherum elatius subsp. bulbosum (Willd.) Schübl. et G. Martens,,ovsík vyvýšený hlíznatý,,,Poaceae,0,,,,,,,,,,Poaceae
265,Arrhenatherum elatius subsp. elatius,,ovsík vyvýšený pravý,,,Poaceae,0,,,,,,,,,,Poaceae
266,Artemisia abrotanum L.,,pelyněk brotan,,,Asteraceae,1,,,,,,,,,,Asteraceae
267,Artemisia absinthium L.,,pelyněk pravý,Palina pravá,"černobejl, peluň, peluňka, pelyňka, bylina sv. Jana, hořký peluň, chlebníček, nechrasť, nechřest, nechráše, pamětníček, pamutějček, polenek, polýnek, polyněk, stříbřík velký, apsint",Asteraceae,1,,,,,,,,,#ffd700,Asteraceae
268,Artemisia austriaca Jacq.,,pelyněk rakouský,,,Asteraceae,0,,,,,,,,,,Asteraceae
269,Artemisia biennis Willd.,,pelyněk dvouletý,,,Asteraceae,0,,,,,,,,,,Asteraceae
270,Artemisia campestris L.,,pelyněk ladní,,,Asteraceae,0,,,,,,,,,,Asteraceae
271,Artemisia dracunculus L.,,pelyněk estragon,,pelyněk kozalec,Asteraceae,1,,,,,,,,,,Asteraceae
272,Artemisia pancicii (Janka) Ronniger,,pelyněk pančićův,,,Asteraceae,0,,,,,,,,,,Asteraceae
273,Artemisia pontica L.,,pelyněk pontický,,,Asteraceae,0,,,,,,,,,,Asteraceae
274,Artemisia scoparia Waldst. et Kit.,,pelyněk metlatý,,,Asteraceae,0,,,,,,,,,,Asteraceae
275,Artemisia sieversiana Willd.,,pelyněk sieversův,,,Asteraceae,0,,,,,,,,,,Asteraceae
276,Artemisia tournefortiana Rchb.,,pelyněk tournefortův,,,Asteraceae,0,,,,,,,,,,Asteraceae
277,Artemisia verlotiorum Lamotte,,pelyněk verlotů,,,Asteraceae,0,,,,,,,,,,Asteraceae
278,Artemisia vulgaris L.,,pelyněk černobýl,Palina obyčajná,"bylina, bylina sv. Jana, černobyl, černobýl, nechrasť, neohráše, pamětníček, pamutějček, pás sv. Jana, peklíček, peklínek, peluň, peluňka, pelyň, velký stříbřík bylina sv. Jana, černobejl, nechráše",Asteraceae,1,,,,,,,,,#ffd700,Asteraceae
279,"Arum cylindraceum Gasp. Syn.: Arum alpinum Schott et Kotschy, A. alpinum subsp. besserianum (Schott) Dostál, A. orientale subsp. besserianum (Schott) Holub, A. orientale auct. ",,árón východní,,,Araceae,0,,,,,,,,,,Araceae
280,Aruncus vulgaris Rafin.,Syn.: Aruncus sylvestris Kostel.,udatna lesní,,,Rosaceae,0,,,,,,,,,,Rosaceae
281,Asarum europaeum L. ,,kopytník evropský,,,Aristolochiaceae,0,,,,,,,,,,Aristolochiaceae
282,Asclepias syriaca L.,,klejicha hedvábná,,klejicha vatočník,Apocynaceae,0,,,,,,,,,,Apocynaceae
283,Asparagus officinalis L.,,chřest lékařský,,,Asparagaceae,1,,,,,,,,,,Asparagaceae
284,Asperugo procumbens L.,,ostrolist poléhavý,,,Boraginaceae,0,,,,,,,,,,Boraginaceae
285,Asperula cynanchica L.,,mařinka psí,,,Rubiaceae,0,,,,,,,,,,Rubiaceae
286,Asperula orientalis Boiss. et Hohen.,,mařinka východní,,,Rubiaceae,0,,,,,,,,,,Rubiaceae
287,Asperula tinctoria L.,,mařinka barvířská,,,Rubiaceae,0,,,,,,,,,,Rubiaceae
288,Asperula tinctoria subsp. hungarorum (Borbás) Soó,,mařinka barvířská brvitá,,,Rubiaceae,0,,,,,,,,,,Rubiaceae
289,Asperula tinctoria subsp. tinctoria,,mařinka barvířská pravá,,,Rubiaceae,0,,,,,,,,,,Rubiaceae
290,Asplenium adiantum-nigrum L.,,sleziník netíkovitý,,,Aspleniaceae,0,,,,,,,,,,Aspleniaceae
291,Asplenium ´alternifolium (A. septentrionale ´ A. trichomanes subsp. trichomanes),Syn.: A. germanicum auct. ,sleziník střídavolistý,,,Aspleniaceae,0,,,,,,,,,,Aspleniaceae
292,Asplenium adulterinum Milde,,sleziník nepravý,,,Aspleniaceae,0,,,,,,,,,,Aspleniaceae
293,Asplenium ruta-muraria L.,,sleziník routička,,,Aspleniaceae,0,,,,,,,,,,Aspleniaceae
294,Asplenium septentrionale (L.) Hoffm.,,sleziník severní,,,Aspleniaceae,0,,,,,,,,,,Aspleniaceae
295,Asplenium trichomanes L.,,sleziník červený,,,Aspleniaceae,0,,,,,,,,,,Aspleniaceae
296,Asplenium trichomanes subsp. hastatum (H. Christ) Jessen,,sleziník červený hrálovitý,,,Aspleniaceae,0,,,,,,,,,,Aspleniaceae
297,Asplenium trichomanes subsp. inexpectans Lovis,,sleziník červený vápencový,,,Aspleniaceae,0,,,,,,,,,,Aspleniaceae
298,Asplenium trichomanes subsp. pachyrhachis (H. Christ) Lovis et Reichst. ,,sleziník červený zakřivený,,,Aspleniaceae,0,,,,,,,,,,Aspleniaceae
299,Asplenium trichomanes subsp. quadrivalens D.E. Mey.,,sleziník červený tmavohnědý,,,Aspleniaceae,0,,,,,,,,,,Aspleniaceae
300,Asplenium trichomanes subsp. trichomanes,,sleziník červený pravý,,,Aspleniaceae,0,,,,,,,,,,Aspleniaceae
301,Aster alpinus L.,,hvězdnice alpská,,,Asteraceae,0,,,,,,,,,,Asteraceae
302,Aster amellus L.,,hvězdnice chlumní,,,Asteraceae,0,,,,,,,,,,Asteraceae
303,Aster bellidiastrum (L.) Scop.,Syn.: Bellidiastrum michelii Cass.,stokroč horská,,,Asteraceae,0,,,,,,,,,,Asteraceae
304,Aster canus Waldst. et Kit.,Syn.: Galatella cana (Waldst. et Kit.) Nees,hvězdnice sivá,,slanice tečkovaná,Asteraceae,0,,,,,,,,,,Asteraceae
305,Aster divaricatus L. ,,hvězdnice rozkladitá,,,Asteraceae,0,,,,,,,,,,Asteraceae
306,Aster dumosus L. ´ Aster novi-belgii L.,Syn.: Aster dumosus hort.,hvězdnice nízká,,,Asteraceae,0,,,,,,,,,,Asteraceae
307,Aster ericoides L.,,hvězdnice vřesovcová,,,Asteraceae,0,,,,,,,,,,Asteraceae
308,Aster laevis L.,,hvězdnice hladká,,,Asteraceae,0,,,,,,,,,,Asteraceae
309,Aster linosyris (L.) Bernh.,"Syn.: Crinitina linosyris (L.) Soják, Linosyris vulgaris Cass. ",hvězdnice zlatovlásek,,zlatovlásek obecný,Asteraceae,0,,,,,,,,,,Asteraceae
310,Aster macrophyllus L.,,hvězdnice velkolistá,,,Asteraceae,0,,,,,,,,,,Asteraceae
311,Aster novae-angliae L.,,hvězdnice novoanglická,,,Asteraceae,0,,,,,,,,,,Asteraceae
312,Aster parviflorus Nees,Syn.: Aster tradescantii auct. ,hvězdnice malokvětá,,,Asteraceae,0,,,,,,,,,,Asteraceae
313,Aster praealtus Poir.,,,,,Asteraceae,0,,,,,,,,,,Asteraceae
314,Aster tradescantii L.,,,,,Asteraceae,0,,,,,,,,,,Asteraceae
315,Aster tripolium L. subsp. pannonicus (Jacq.) Soó,Syn.: Tripolium pannonicum (Jacq.) Dobrocz.,hvězdnice slanistá panonská,,hvězdnička panonská,Asteraceae,0,,,,,,,,,,Asteraceae
316,Aster ´versicolor Willd. (? A. laevis ´ A. novi-belgii),,hvězdnice různobarvá,,,Asteraceae,0,,,,,,,,,,Asteraceae
317,Astilbe arendsii Arends,,čechrava zahradní,,,Saxifragaceae,0,,,,,,,,,,Saxifragaceae
318,Astragalus arenarius L. ,,kozinec písečný,,,Fabaceae,0,,,,,,,,,,Fabaceae
319,Astragalus asper Wulfen ,,kozinec drsný,,,Fabaceae,0,,,,,,,,,,Fabaceae
320,Astragalus austriacus Jacq. ,,kozinec rakouský,,,Fabaceae,0,,,,,,,,,,Fabaceae
321,Astragalus cicer L. ,,kozinec cizrnovitý,,,Fabaceae,0,,,,,,,,,,Fabaceae
322,Astragalus danicus Retz. ,,kozinec dánský,,,Fabaceae,0,,,,,,,,,,Fabaceae
323,Astragalus exscapus L. ,,kozinec bezlodyžný,,,Fabaceae,0,,,,,,,,,,Fabaceae
324,Astragalus glycyphylloides DC.,,kozinec nesladký,,,Fabaceae,0,,,,,,,,,,Fabaceae
325,Astragalus onobrychis L. ,,kozinec vičencovitý,,,Fabaceae,0,,,,,,,,,,Fabaceae
326,Astrantia major L. ,,jarmanka větší,,,Apiaceae,0,,,,vlhké lesní louky,oddenek,proti zácpě,,,,Apiaceae
327,Astrodaucus orietalis (L.) Drude ,,dejvor východní,,,Apiaceae,0,,,,,,,,,,Apiaceae
328,Athyrium distentifolium Opiz,Syn.: Athyrium alpestre (Hoppe) T. Moore ,papratka horská,,,Athyriaceae,0,,,,,,,,,,Athyriaceae
329,Athyrium filix-femina (L.) Roth,,papratka samičí,,,Athyriaceae,0,,,,,,,,,,Athyriaceae
330,Atriplex heterosperma Bunge,,lebeda různosemenná,,,Amaranthaceae,0,,,,,,,,,,Amaranthaceae
331,Atriplex hortensis L.,,lebeda zahradní,,,Amaranthaceae,0,,,,,,,,,,Amaranthaceae
332,Atriplex littoralis L.,,lebeda pobřežní,,,Amaranthaceae,0,,,,,,,,,,Amaranthaceae
333,Atriplex patula L.,,lebeda rozkladitá,,,Amaranthaceae,0,,,,,,,,,,Amaranthaceae
334,"Atriplex prostrata DC. subsp. latifolia (Wahlenb.) Rauschert Syn.: Atriplex hastata auct., A. polonica Zapał., A. triangularis Willd. ",,lebeda hrálovitá širokolistá,,,Amaranthaceae,0,,,,,,,,,,Amaranthaceae
335,Atriplex rosea L.,,lebeda růžová,,,Amaranthaceae,0,,,,,,,,,,Amaranthaceae
336,Atriplex sagittata Borkh.,"Syn.: Atriplex nitens Schkuhr, A. acuminata Waldst. et Kit.",lebeda lesklá,,,Amaranthaceae,0,,,,,,,,,,Amaranthaceae
337,Atriplex semilunaris Aellen,,lebeda poloměsíčitá,,,Amaranthaceae,0,,,,,,,,,,Amaranthaceae
338,Atriplex tatarica L.,,lebeda tatarská,,,Amaranthaceae,0,,,,,,,,,,Amaranthaceae
339,Atropa bella-dona L.,,rulík zlomocný,,,Solanaceae,0,,,,"paseky, listnaté lesy",kořen,oční choroby,,,,Solanaceae
340,Aubrieta columnae Guss.,,tařička obrubníková,,,Brassicaceae,0,,,,,,,,,,Brassicaceae
341,Aubrieta deltoidea (L.) DC.,,tařička kosníkovitá,,,Brassicaceae,0,,,,,,,,,,Brassicaceae
342,Aurinia saxatilis (L.) Desv. subsp. arduini (Fritsch) Dostál Syn.: Alyssum saxatile auct.,,tařice skalní arduinova,,,Brassicaceae,0,,,,,,,,,,Brassicaceae
343,Avena fatua L.,,oves hluchý,,,Poaceae,0,,,,,,,,,,Poaceae
344,Avena nuda L.,,oves nahý,,,Poaceae,0,,,,,,,,,,Poaceae
345,Avena sativa L.,,oves setý,Ovos siatý,,Poaceae,0,,,,,,,,,#008000,Poaceae
346,Avena sativa kultivary skupiny Chinensis,,oves setý (Chinensis),,,Poaceae,0,,,,,,,,,,Poaceae
347,Avena sativa kultivary skupiny Contracta,,oves setý (Contracta),,“smetákový oves”,Poaceae,0,,,,,,,,,,Poaceae
348,Avena sativa kultivary skupiny Praegravis ,,oves setý (Praegravis),,,Poaceae,0,,,,,,,,,,Poaceae
349,Avena sativa kultivary skupiny Sativa,,oves setý (Sativa),,,Poaceae,0,,,,,,,,,,Poaceae
350,Avena sterilis L.,,oves jalový,,,Poaceae,0,,,,,,,,,,Poaceae
351,Avena strigosa Schreb.,,oves hřebílkatý,,,Poaceae,0,,,,,,,,,,Poaceae
352,Avenella flexuosa (L.) Drejer,Syn.: Deschampsia flexuosa (L.) Trin.,metlička křivolaká,,,Poaceae,0,,,,,,,,,,Poaceae
353,Avenula planiculmis (Schrad.) W. Sauer et Chmelitschek Syn.: Helictotrichon planiculme (Schrad.) Pilger,,ovsíř dvouřízný,,,Poaceae,0,,,,,,,,,,Poaceae
354,Avenula pratensis (L.) Dumort.,"Syn.: Avenastrum pratense (L.) Opiz, Helictotrichon pratense (L.) Pilger",ovsíř luční,,,Poaceae,0,,,,,,,,,,Poaceae
355,Avenula pratensis subsp. hirtifolia (Podp.) Holub,,ovsíř luční chlupatý,,,Poaceae,0,,,,,,,,,,Poaceae
356,Avenula pratensis subsp. pratensis,,ovsíř luční pravý,,,Poaceae,0,,,,,,,,,,Poaceae
357,Axyris amaranthoides L.,,bříšť sibiřský,,,Amaranthaceae,0,,,,,,,,,,Amaranthaceae
358,Azolla filiculoides Lam. ,Syn.: Azolla caroliniana Willd.,azola americká,,,Salviniaceae,0,,,,,,,,,,Salviniaceae
359,Ballota nigra L.,,měrnice černá,Balota čierna,,Lamiaceae,0,,,,,,,,,#990000,Lamiaceae
360,Ballota nigra subsp. meridionalis (Bég.) Bég.,Syn.: Ballota foetida auct. ,měrnice černá zapáchající,,,Lamiaceae,0,,,,,,,,,,Lamiaceae
361,Ballota nigra subsp. nigra ,Syn.: Ballota foetida Lam. ,měrnice černá pravá,,,Lamiaceae,0,,,,,,,,,,Lamiaceae
362,Balsamita major Desf.,"Syn.: Chrysanthemum balsamita (L.) Baill., Tanacetum balsamita L.",maří list balšámový,,,Asteraceae,0,,,,,,,,,,Asteraceae
363,Barbarea stricta Andrz.,,barborka přitisklá,,,Brassicaceae,0,,,,,,,,,,Brassicaceae
364,Barbarea vulgaris W.T. Aiton,,barborka obecná,,,Brassicaceae,0,,,,,,,,,,Brassicaceae
365,Barbarea vulgaris subsp. vulgaris,,barborka obecná pravá,,,Brassicaceae,0,,,,,,,,,,Brassicaceae
366,Barbarea vulgaris subsp. arcuata (J. Presl et C. Presl) Hayek,Syn.: Barbarea arcuata (J. Presl et C. Presl) Rchb.,barborka obecná obloučnatá,,,Brassicaceae,0,,,,,,,,,,Brassicaceae
367,Bartsia alpina L.,,lepnice alpská,,,Orobanchaceae,0,,,,,,,,,,Orobanchaceae
368,Bassia sedoides (Pall.) Asch.,Syn.: Echinopsilon sedoides (Pall.) Moq.,trnoplodník rozchodníkovitý,,,Amaranthaceae,0,,,,,,,,,,Amaranthaceae
369,Bassia tricuspis (F. Muell.) R.H. Anderson,Syn.: Sclerolaena tricuspis (F. Muell.) Ulbr.,trnoplodník trojhrotý,,trnoplodka trojhrotá,Amaranthaceae,0,,,,,,,,,,Amaranthaceae
370,"Batrachium baudotii (Godr.) F. W. Schultz Syn.: Batrachium petiveri auct., B. paucistamineum subsp. petiveri auct., Ranunculus baudotii Godr., R. peltatus subsp. baudotii (Godr.) C.D.K. Cook, ",,lakušník baudotův,,,Ranunculaceae,0,,,,,,,,,,Ranunculaceae
371,Batrachium circinatum (Sibth.) Spach,"Syn.: Ranunculus circinatus Sibth., Batrachium divaricatum auct. ",lakušník okrouhlý,,,Ranunculaceae,0,,,,,,,,,,Ranunculaceae
372,Batrachium fluitans (Lam.) Wimm.,Syn.: Ranunculus fluitans Lam.,lakušník vzplývavý,,lakušník říční,Ranunculaceae,0,,,,,,,,,,Ranunculaceae
373,Batrachium peltatum (Schrank) J. Presl,"Syn.: Batrachium rhipiphyllum (Boreau) Dumort., Ranunculus peltatus Schrank",lakušník štítnatý,,,Ranunculaceae,0,,,,,,,,,,Ranunculaceae
374,Batrachium rionii (Lagger) Nyman,Syn.: Ranunculus rionii Lagger,lakušník rionův,,,Ranunculaceae,0,,,,,,,,,,Ranunculaceae
375,Batrachium trichophyllum (Chaix) Bosch,"Syn.: Batrachium paucistamineum (Tausch) F.W. Schultz, B. paucistamineum subsp. trichophyllum (Chaix) Dostál, Ranunculus trichophyllus Chaix",lakušník niťolistý,,lakušník vláskovitý,Ranunculaceae,0,,,,,,,,,,Ranunculaceae
376,Beckmannia eruciformis (L.) Host,,housenkovec zduřelý,,,Poaceae,0,,,,,,,,,,Poaceae
377,Beckmannia syzigachne (Steud.) Fernald,,housenkovec cizí,,,Poaceae,0,,,,,,,,,,Poaceae
378,Bellis perennis L.,,sedmikráska obecná,Sedmikráska obyčajná,Chudobka,Asteraceae,1,,,,,,,,,#990000#ffffff,Asteraceae
379,Berberis thunbergii DC.,,dřišťál thunbergův,,,Berberidaceae,0,,,,,,,,,,Berberidaceae
380,Berberis vulgaris L.,,dřišťál obecný,Dráč obyčajný,,Berberidaceae,0,,,,,,,,,#ffd700,Berberidaceae
381,Bergenia crassifolia (L.) Fritsch,,bergenie tučnolistá,,,Saxifragaceae,0,,,,,,,,,,Saxifragaceae
382,Berteroa incana (L.) DC. ,,šedivka šedá,,,Brassicaceae,0,,,,,,,,,,Brassicaceae
383,Berteroa stricta Boiss. et Heldr.,,šedivka tuhá,,,Brassicaceae,0,,,,,,,,,,Brassicaceae
384,Berula erecta (Huds.) Coville ,,potočník vzpřímený,,,Apiaceae,0,,,,,,,,,,Apiaceae
385,Beta trigyna Waldst. et Kit.,,řepa trojblizná,,,Amaranthaceae,0,,,,,,,,,,Amaranthaceae
386,Beta vulgaris L.,,řepa obecná,,řepa,Amaranthaceae,0,,,,,,,,,,Amaranthaceae
387,Beta vulgaris kultivary skupiny Altissima,,řepa cukrovka,,,Amaranthaceae,0,,,,,,,,,,Amaranthaceae
388,Beta vulgaris kultivary skupiny Cicla ,,mangold,,cvikla,Amaranthaceae,0,,,,,,,,,,Amaranthaceae
389,Beta vulgaris kultivary skupiny Vulgaris,,řepa červená,,"salátová řepa, červená řepa",Amaranthaceae,1,,,,,,kořenová část (bulva) k přípravě pokrmů,,,,Amaranthaceae
390,Betonica officinalis L.,Syn.: Stachys officinalis (L.) Trevis.,bukvice lékařská,Betonika lekárska,"betonie, bukvicová bylina",Lamiaceae,0,,,,"meze, houštiny",kořen,proti dávení,,,#990000,Lamiaceae
